,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
108951,/organization/vzaar,/funding-round/6f0f742f77cc5e46a1eb8290bb68fa2d,angel,,01-09-2010,3000000.0
108977,/organization/waddapp-com,/funding-round/afa178078b98eae7a5715e4c97f012fa,angel,,01-01-2012,453176.0
109006,/organization/waicai,/funding-round/5b20f086840cc48781660a6f154dc903,angel,,01-06-2011,
109012,/organization/waitsup,/funding-round/712beca409330330aceb090e22e46cb1,angel,,05-08-2009,130000.0
109018,/organization/wakemate,/funding-round/c85336487c8ac08b83c25b001e1ce44c,angel,,01-03-2009,
109036,/organization/waleteros,/funding-round/66fb2f9b765e7b9cde197e09b3d4974e,angel,,01-03-2014,92000.0
109040,/organization/walkabout,/funding-round/6998f0f45b2b8ef39c147e769bad24a3,angel,,20-03-2014,500000.0
109089,/organization/wallstrip,/funding-round/4eba5fbf3cec980f8cae48607944a3ec,angel,,01-01-2007,600000.0
109091,/organization/wally,/funding-round/fe20c348267c9dd6177f50752840be8e,angel,,01-05-2014,450000.0
109092,/organization/wally-world-media,/funding-round/cb4152209781755d1dac4f555d736bb7,angel,,05-02-2014,410000.0
109095,/organization/walque-llc,/funding-round/64d4fce56f8f26427d1993834ae020bf,angel,,09-05-2014,50000.0
109103,/organization/wamba,/funding-round/93c0361d03cdb03f08262dca98cd3518,angel,,01-09-2007,4111500.0
109106,/organization/wambiz-ltd,/funding-round/f512072f847c6375dff76b0033ecf889,angel,,12-08-2014,975000.0
109151,/organization/wangluotianxia,/funding-round/0e458c7b94ca8935e8104f2ea97aa205,angel,,01-10-2012,40000000.0
109158,/organization/wanjee-operation-and-maintenance,/funding-round/adb05bc2711e74c6997bf9c611758298,angel,,01-04-2014,483610.0
109163,/organization/wannado,/funding-round/369cc587357093c3233727992b838876,angel,,01-01-2012,450000.0
109176,/organization/want-me-get-me,/funding-round/fa0443f2e9b939f93166fc48d676727a,angel,,01-06-2011,
109181,/organization/wanted-technologies,/funding-round/03d5676cb7ebfb9b5636b4e93bc87394,angel,,01-01-1999,400000.0
109197,/organization/wantworthy,/funding-round/bc73818963e7e614e0cd39031d28d2e2,angel,,01-12-2011,
109209,/organization/wappwolf,/funding-round/f1e812c4c184f01d1078122f47fab6c8,angel,,01-01-2011,500000.0
109213,/organization/waraire-boswell-industries,/funding-round/3d350ac8abc185b3c6e744fb80348c37,angel,,17-06-2013,100000.0
109215,/organization/warbler-2,/funding-round/93fc6044fd2b297fc3bcc2d62793f564,angel,,01-05-2015,1650000.0
109223,/organization/wardrobe-housekeeper,/funding-round/f177351b33c4a0b7d5a63b946ed55c8c,angel,,01-12-2013,163934.0
109226,/organization/waremakers,/funding-round/4cc03e845a9398bc9d487aeac3c04398,angel,,01-09-2012,70000.0
109242,/organization/wasabi-productions,/funding-round/9507e51ae0c5b06cb904ccd5b88f1718,angel,,01-09-2012,100000.0
109254,/organization/washio,/funding-round/5e6ca6d60b885dafe58b6a1499648974,angel,,02-01-2013,2770000.0
109257,/organization/washist,/funding-round/989feace25ac3ad087894f3a9b535c8b,angel,,08-08-2014,50000.0
109269,/organization/watch-over-me,/funding-round/36103729d332d0b3a93b46dc2e81d218,angel,,01-01-2013,
109280,/organization/watchfit,/funding-round/41c8459cc798b07a263c00f502dd5123,angel,,01-03-2013,
109295,/organization/watchup,/funding-round/ad74c57ff6d5fb18c2e94754d387ffe5,angel,,11-11-2012,500000.0
109343,/organization/watly,/funding-round/9657db6093bf30e3c8d31e49263c3fbf,angel,,10-02-2014,204491.0
109344,/organization/watly,/funding-round/fc9186bbc5c63c047d56518f508153b2,angel,,18-05-2015,227932.0
109361,/organization/wattpad,/funding-round/8dc7041aa13362b347ecc87b27436722,angel,,11-01-2010,
109404,/organization/wavecatch,/funding-round/8bde12573df3836d8c8e490769688a0f,angel,,01-04-2012,300000.0
109454,/organization/way-better,/funding-round/171c06456f38c48abc766a4a8ed9fd6e,angel,,29-09-2011,1000000.0
109466,/organization/waybeo,/funding-round/195292a3704f024d9b3d17ce72d7b6b9,angel,,01-01-2012,50000.0
109467,/organization/waybeo,/funding-round/74460c015177c56f822dc8e50ca76747,angel,,01-01-2012,50000.0
109480,/organization/waygum,/funding-round/0048ff89637a89fefd28fc999b6bfe9f,angel,,21-06-2014,19045.0
109482,/organization/waygum,/funding-round/aace283763754966908fb2a9eb260df7,angel,,25-02-2014,50000.0
109492,/organization/waymedia-2,/funding-round/81e0d3ecd053546d3fafc93376366619,angel,,01-02-2014,25000.0
109513,/organization/waysgo,/funding-round/18e715786fe60695d6e00b88817e9ca4,angel,,01-03-2010,2000000.0
109521,/organization/waywearable,/funding-round/c993eb581920af397d3cdd341149bfd4,angel,,30-01-2015,135000.0
109535,/organization/wb21-group-holdings-sa,/funding-round/291f344757ff2914050df02a80b4a587,angel,,01-12-2014,62288.0
109549,/organization/we-are-hunted,/funding-round/e48e5fab75b90b6ffe2a31536d9ecd61,angel,,01-09-2007,3000000.0
109588,/organization/wealthfront,/funding-round/5cf8dcc5adc57ea906904f7fdb7fdc7e,angel,,16-12-2008,3000000.0
109609,/organization/wearable-security,/funding-round/4f6afcb8c1c5140a5f3f5212ff8b0940,angel,,04-04-2014,2000000.0
109626,/organization/wearsafe-labs-inc-,/funding-round/ad0a9cce9906e84958201efbd8fd95a9,angel,,01-09-2014,1000000.0
109627,/organization/weartolook,/funding-round/ed80c3e14928d94553069743d2bfb604,angel,,01-01-2012,
109641,/organization/weathermob,/funding-round/95def79a726e75cd24392ea67f4cf447,angel,,29-04-2012,360000.0
109642,/organization/weathermob,/funding-round/f36dee6d6405443e2928a605051240d0,angel,,17-07-2013,650000.0
109673,/organization/web-performance,/funding-round/2345119150f520b336c35d6c125f6e2b,angel,,03-03-2005,350000.0
109677,/organization/web360,/funding-round/8717bc157c423b5eefd2c1bd252a143e,angel,,07-04-2015,327525.0
109694,/organization/webcom,/funding-round/5303c259e137340c7654bf255890a4d9,angel,,15-03-2006,19241.0
109700,/organization/webdna-io,/funding-round/0ccb38926155fc8998660142bc5b6ca4,angel,,01-07-2014,65760.0
109753,/organization/webnotes,/funding-round/851f3036a485d65004f9bc51a73b5189,angel,,01-07-2008,
109761,/organization/webopenings,/funding-round/842f0cdcc2a29cd3d458f67414289314,angel,,04-11-2014,340000.0
109762,/organization/webopenings,/funding-round/a0987e1ac0404a7a1442c39e341a1baa,angel,,30-07-2015,160000.0
109765,/organization/webpay,/funding-round/65619dd15327713fa281ac0e5af8df50,angel,,01-12-2010,240000.0
109797,/organization/webtalk,/funding-round/21c48fb7446f741f6ceb283fea6c8fd2,angel,,01-05-2012,100000.0
109799,/organization/webtalk,/funding-round/8127c56ff31fcaa6298b93027439f187,angel,,26-12-2012,650000.0
109800,/organization/webtalk,/funding-round/b12c3f797cf8800098342001979d77e2,angel,,01-08-2014,300000.0
109821,/organization/webvet,/funding-round/d2d9fd40f27b9d41cdcecdedcb785b87,angel,,01-01-2007,
109854,/organization/weddingwire-inc,/funding-round/21ef1376f6f11a0dc6564c6f61808435,angel,,01-02-2007,565000.0
109879,/organization/wedspire,/funding-round/aa6fc7a1dc1847826e5c9da4cf27dde8,angel,,02-09-2014,
109884,/organization/weebly,/funding-round/257e5944e430fdba2f0a451775b375fb,angel,,01-05-2007,650000.0
109888,/organization/weecast,/funding-round/abcba321e189ff48d43167623bb0ca11,angel,,15-10-2009,
109890,/organization/weeding-technologies,/funding-round/2963ce265388f461abb34a134d3473ca,angel,,04-06-2015,1229229.0
109911,/organization/weendy,/funding-round/c57f8569657a62e13cb0feedc718e937,angel,,10-01-2013,240000.0
109912,/organization/weengs,/funding-round/961429d1fd99df6819982b8c2284343e,angel,,15-10-2015,115115.0
109913,/organization/weengs,/funding-round/f86f6b18932378d817d9271b026254ee,angel,,30-03-2015,148588.0
109919,/organization/weespring,/funding-round/a1e2046a045c0eb7c80d515e55db45ff,angel,,01-12-2013,500000.0
109929,/organization/weezic,/funding-round/f42d8033a439abf982f880322e090b74,angel,,20-12-2013,1000000.0
109930,/organization/weezim-com,/funding-round/2d1f4dbda97e066709cc79ca82bdadff,angel,,02-10-2009,290740.0
109944,/organization/wegilant,/funding-round/d7c6e9069af946067e6cee9ff7455cfc,angel,,05-12-2014,160000.0
109954,/organization/wegush,/funding-round/3cc89bf27e39b0fb7e7560e1b67acd58,angel,,16-09-2014,410000.0
109968,/organization/weiche-tech-åè½¦ç§æ,/funding-round/27b0cd2e0b75cbceb717343ea86c2c28,angel,,16-06-2014,
109974,/organization/weight-wins,/funding-round/846dba476be1156316f00c50a778a6a6,angel,,12-09-2011,952578.0
109976,/organization/weiju,/funding-round/e4ec3ff462b4508ca7e9382b6c87e51a,angel,,01-10-2013,163309.0
109978,/organization/weilver,/funding-round/03b71730a4940af3c4d5f935fe96fbee,angel,,01-12-2013,819672.0
109979,/organization/weimi,/funding-round/fd82033a9498ea24ec5d529b2b0c0fcd,angel,,01-01-2014,164744.0
109985,/organization/weiphone-com,/funding-round/a2aa70444c7650a292f571cc899f5ae4,angel,,01-03-2010,
109987,/organization/weissbeerger,/funding-round/8eeacdc0e6d6828e734d94af444fbb9c,angel,,01-10-2011,2500000.0
110008,/organization/well-beyond-care,/funding-round/7c24935c9d184ce416bf15c82ba83ac1,angel,,13-11-2014,50000.0
110091,/organization/wellpath-solutions,/funding-round/cf97ee2679238f37b646876bb4d820ee,angel,,01-01-2014,
110104,/organization/wellthy-2,/funding-round/094181e496546213b0a10af1d22aa1eb,angel,,30-01-2015,
110131,/organization/wemark-marketing-pvt-ltd,/funding-round/4d09a0c420c73a7eb63c9acc6749ffa9,angel,,14-02-2015,16000.0
110144,/organization/wemontage,/funding-round/6a425206d8748afa7beb3b265e2e4138,angel,,15-02-2015,100000.0
110178,/organization/weplay,/funding-round/bebc58b43bc30dfe5d40af5770050ac3,angel,,01-01-2006,870000.0
110184,/organization/wepress-app,/funding-round/3a1a2ac0cf84b7d7b95f346276f4793d,angel,,01-12-2014,15000.0
110225,/organization/westore,/funding-round/dc56c0e858636a37f11629b902672dd0,angel,,18-11-2013,
110238,/organization/weswap-com,/funding-round/71bb07ad771a53890e5686f8e0b45b74,angel,,01-07-2013,1749439.0
110260,/organization/wevod,/funding-round/5345ba18bb211776b26ced4edbb53baf,angel,,01-02-2007,130200.0
110261,/organization/wevod,/funding-round/fe669f23a53b56cf35e1ac8830f90c16,angel,,01-10-2007,284640.0
110268,/organization/wevue-2,/funding-round/6f19602b75b2b14fec1ea6df0da094c1,angel,,15-03-2014,685000.0
110276,/organization/wework,/funding-round/84a8886eb595593ab765b483e317f4da,angel,,30-01-2012,6850000.0
110281,/organization/whagoo,/funding-round/62c3580ffc377c927133b6469adbca6b,angel,,14-04-2014,
110306,/organization/what-s-bumpin,/funding-round/4047ea75df9e3555c6b9ad20f10fe310,angel,,30-09-2014,280000.0
110307,/organization/what-s-bumpin,/funding-round/4c781dd842e4d676bd187cb453b6a866,angel,,01-06-2015,100000.0
110314,/organization/whatchado,/funding-round/7dc07ca95262491aa9f344335071ae0b,angel,,01-01-2012,
110315,/organization/whatchado,/funding-round/d48fce100d0d3b44a0ace2cfaf3d531d,angel,,01-02-2014,
110316,/organization/whatclinic-com,/funding-round/77f139c71840b4895c996ed8b5500c00,angel,,10-01-2009,1710500.0
110318,/organization/whatever,/funding-round/8831bd60f3af978562fb9c779497cd76,angel,,01-01-2008,736050.0
110319,/organization/whats-hot,/funding-round/c6261c7e6c880d418428d38d4c49f1ec,angel,,01-01-2014,164744.0
110344,/organization/wheedle,/funding-round/4539479603b324e90ae4bc4b1996df05,angel,,15-05-2015,600000.0
110346,/organization/wheego-electric-cars,/funding-round/150422de31a8e16b28f52b9020893554,angel,,01-01-2007,
110351,/organization/wheelnet,/funding-round/820d7c4b0ad16e78799540e29b15e5fe,angel,,16-08-2013,1633097.0
110368,/organization/when-you-wish,/funding-round/4ac8c0b11a32701523d7bc1686c94960,angel,,01-02-2011,1500000.0
110380,/organization/where-ive-been,/funding-round/7abb1f4e2703f6b94bf17a62027d344b,angel,,15-03-2008,1000000.0
110384,/organization/where-to-go-ltd,/funding-round/8387b0b60689cb196431af9127c0339c,angel,,26-05-2014,13638.0
110385,/organization/where-to-go-ltd,/funding-round/e54406d7a3f68bdfbdaf8d23e5447697,angel,,20-07-2014,149260.0
110390,/organization/whereistand-com,/funding-round/e57f8e409feeb0d9cc8e964187eaefdd,angel,,01-01-2008,300000.0
110396,/organization/wheretoget,/funding-round/b630d2c619c75b41fdb2b69a733ba282,angel,,01-09-2013,275000.0
110406,/organization/whim-2,/funding-round/aa9764c3ac4da4bced7583244fdea7cd,angel,,30-06-2014,100000.0
110428,/organization/whiskey-media,/funding-round/d61780693a4253ad9c18efd01711e9ea,angel,,24-03-2009,1500000.0
110436,/organization/whisper-communications,/funding-round/44ae9c64195f9e5be4236a39eebe5003,angel,,01-12-2010,150000.0
110442,/organization/whisperinvest-iinc,/funding-round/6538c90c35d7da0ac180771892eb8877,angel,,28-07-2013,1000000.0
110444,/organization/whispto,/funding-round/5c52a2519389cbfc2e6513899d7f6743,angel,,01-02-2015,100000.0
110511,/organization/whitetruffle,/funding-round/cac9e2d015e3e80d56b0fde5d6d60ad7,angel,,01-08-2011,400000.0
110528,/organization/who-can-fix-my-car,/funding-round/7d91d421a2d537ef1c707ff84dea4582,angel,,12-08-2013,
110530,/organization/who-is-undercover-spy,/funding-round/4a3231e8736250083c942edc040defff,angel,,01-02-2014,
110538,/organization/whoapi,/funding-round/2d983363361b2ad68adc25010b6794a4,angel,,03-04-2013,200000.0
110546,/organization/whodoyou,/funding-round/8604bb4fc3e57933e76034807a145b9c,angel,,01-01-2014,900000.0
110548,/organization/whois,/funding-round/a95a97d65eb340d445eb430274ff6908,angel,,31-12-2007,600000.0
110568,/organization/whoolala,/funding-round/7fe35f6c3cffe651b06d09ce9ad916ae,angel,,03-03-2015,150000.0
110585,/organization/whoseview-com,/funding-round/aa527f6b136dbc11df6ec421922d7367,angel,,01-07-2009,140960.0
110596,/organization/whyville,/funding-round/5777992d457670565ad940b6b509a436,angel,,01-11-2007,
110606,/organization/wibbu,/funding-round/7925d156dbdb714b777d3e23e3d02462,angel,,14-04-2015,367351.0
110652,/organization/widgetbox,/funding-round/4ce2102160ac7e1cc8671d7a84ae59eb,angel,,01-06-2006,1500000.0
110656,/organization/widgetlabs,/funding-round/e637d466eb8506be03815407dfe4dc2e,angel,,01-01-2007,131700.0
110673,/organization/wifi-runners,/funding-round/e33689d42bb176c8b1bbaeb23d7e611b,angel,,01-07-2015,
110674,/organization/wifibanlv,/funding-round/d67b5f6aaeacf08c3b63825ce70fdda0,angel,,01-01-2013,640341.0
110676,/organization/wifinity-technology,/funding-round/12f9a40919d0672b81f05cbf06734976,angel,,24-06-2013,
110682,/organization/wiggio,/funding-round/d7f8ff60b53ab90ddd4325d7b5987c64,angel,,01-08-2008,450000.0
110694,/organization/wikia,/funding-round/1a4cbc07b45cf02dd0432ee7e2ca6b56,angel,,01-01-2004,
110699,/organization/wikibon,/funding-round/a318f24e5e5f361a0502ddd0dffacc7a,angel,,10-01-2007,500000.0
110707,/organization/wikify-me,/funding-round/a064099e0b74f1011adf83418beb73f7,angel,,01-06-2012,300000.0
110735,/organization/wikiwand,/funding-round/bed532f68dff154a58e280770dea5158,angel,,07-08-2014,600000.0
110744,/organization/wild-wild-east-inc,/funding-round/03cc2fe5fb1946df17d3edf6c6209c5a,angel,,04-07-2014,
110828,/organization/winder,/funding-round/5e9765d22445a4f2dae9e61349353ce9,angel,,01-03-2010,100000.0
110866,/organization/wine-ring,/funding-round/342965d0b000d3ed643042e9ca12ee30,angel,,28-07-2014,1785000.0
110875,/organization/winedatasystem,/funding-round/44685bc73919a8b33939a7ab7989d5c3,angel,,01-11-2013,34071.0
110893,/organization/winestyr,/funding-round/b684b910fbd358020544079e97fa1f4a,angel,,01-09-2012,
110898,/organization/wineverse,/funding-round/44ac1c3ec694b0666ceaaa59f5027211,angel,,11-10-2014,632329.0
110922,/organization/winlocal,/funding-round/d72257e9f228f21b11ef8fb3ec7baeb3,angel,,01-12-2008,
110924,/organization/winmedical,/funding-round/1f6abd1458e6275320a47c9b95583e7d,angel,,04-09-2014,392158.0
110925,/organization/winmedical,/funding-round/56148abc9c6f635f93108214e73d053f,angel,,01-01-2012,1035831.0
110961,/organization/wioffer,/funding-round/82c7d2ec0574ab91d0ab2efc74bf9bbd,angel,,01-01-2011,
110967,/organization/wipit,/funding-round/9745e081a43d0d552a3a86429c5d6e74,angel,,01-09-2010,
110969,/organization/wipster,/funding-round/733b0d5436e60be0403ec6e6e7089eb1,angel,,02-08-2014,229696.0
110970,/organization/wipster,/funding-round/aea6358e8f944f4d5cde5e56a82a425c,angel,,18-02-2015,687000.0
110971,/organization/wipster,/funding-round/c31e5e13b5f951305d6594466b7ba2a6,angel,,01-09-2013,465116.0
110978,/organization/wirate,/funding-round/ff4a7ad71da7aaf82b72479163f447cf,angel,,01-09-2015,112363.0
110989,/organization/wireless-fitness,/funding-round/30cb84f372231eef4644d1682659c798,angel,,01-10-2012,56526.0
111033,/organization/wise-athena,/funding-round/221e8ff6094496c4b3810791538ea3a0,angel,,14-02-2014,75000.0
111034,/organization/wise-athena,/funding-round/22e4cfe64258a612f4104838624a5cb4,angel,,18-04-2013,150000.0
111035,/organization/wise-athena,/funding-round/598f8051e9c053fb5d8abca19e212120,angel,,01-09-2014,100000.0
111051,/organization/wisegate,/funding-round/cebc264067a58b9d24502463d1b507d8,angel,,26-07-2011,
111054,/organization/wisegate,/funding-round/fdc124f475cc12328164ea878106fc9e,angel,,23-11-2010,900000.0
111078,/organization/wisetivi,/funding-round/63097ca393b16ec1d128d6a056a1630c,angel,,05-12-2012,420000.0
111084,/organization/wish,/funding-round/25d8e6cc3c7f13dbd2e79eca64e7207a,angel,,21-10-2010,1700000.0
111091,/organization/wish-upon-a-hero,/funding-round/9921e82384df441c7e4ba31ad16073ed,angel,,15-07-2013,400000.0
111102,/organization/wishclouds,/funding-round/6172e05e91c617d1220c1395b4ce297a,angel,,15-01-2014,4000000.0
111110,/organization/wishlink,/funding-round/ee3db72fb8af6ea757fda205ede635b3,angel,,30-05-2012,470000.0
111114,/organization/wishpot,/funding-round/658d07231f4257bd34ba9e875b30d9dd,angel,,01-01-2006,
111130,/organization/wistia,/funding-round/98d7eed41418ea740d5ed3efdffadc16,angel,,24-03-2010,775000.0
111131,/organization/wistia,/funding-round/a978ab6959785ce50a9c56c40cced8c2,angel,,01-01-2008,650000.0
111140,/organization/wit-studio,/funding-round/722ca06cc6d09a373a58fb645a98c9a4,angel,,07-12-2012,277060.0
111141,/organization/wit-studio,/funding-round/9dc4adedaab7829c3aad33242c218d2f,angel,,01-01-2010,25823.0
111148,/organization/witget,/funding-round/77d8db867642d5602efbda34c18a923d,angel,,15-07-2013,100000.0
111158,/organization/witown,/funding-round/151d34bafff530dc618a747c63f8df88,angel,,01-08-2012,
111170,/organization/wivlabs,/funding-round/40e53fdb44d6d8072a70bc3bc02244bd,angel,,09-09-2013,1000000.0
111189,/organization/wizehive,/funding-round/1d202661bab03b73716d10b381511c44,angel,,01-09-2010,980000.0
111225,/organization/woisio,/funding-round/87f989b6bd8027d70378942c99b8ce9d,angel,,02-10-2014,400000.0
111228,/organization/woldme,/funding-round/6930a2057fb93ce0673c077cb1a542bd,angel,,01-01-2007,1500000.0
111237,/organization/wolonge,/funding-round/74b19b6ca56e8f6f262b95ab9d60b200,angel,,01-04-2013,300000.0
111270,/organization/wonderabbit,/funding-round/11e6400fd6c9ea0d4bb7f23215081117,angel,,17-04-2014,200000.0
111275,/organization/wonderloop,/funding-round/6e24cda7875714d94453d5ea6bdb1e21,angel,,04-12-2014,
111287,/organization/wondershare-software,/funding-round/b8fd3eb8e4c548d200c5b5c08b6ccc52,angel,,01-09-2009,
111298,/organization/wongsang-worldwide,/funding-round/285307b7cdc1dbf6735516413d963cbd,angel,,05-01-2012,300000.0
111302,/organization/woo,/funding-round/610b10a6ee589a49e0fcca282e275ac6,angel,,08-10-2013,313000.0
111308,/organization/wooboard-com,/funding-round/4f1f983a4de1098fb28d4be2b92c204e,angel,,22-01-2012,450000.0
111322,/organization/woofound,/funding-round/1c20a75c870b58a9cacac58d6636ea70,angel,,22-07-2011,100000.0
111324,/organization/woofound,/funding-round/3997cde95c2fb0e294cddfd733bf73c6,angel,,09-05-2012,200000.0
111326,/organization/woofound,/funding-round/84807ff955ca723ea8718b88492bd23c,angel,,31-08-2012,1000000.0
111328,/organization/woofound,/funding-round/ff2d4aed78c359073ee0d29d2494a49a,angel,,17-11-2011,750000.0
111333,/organization/woohoo-mobile-marketing,/funding-round/012b6be63c026c20e44796de6a856805,angel,,01-12-2012,
111339,/organization/woome,/funding-round/fcfdd142b2fb9e5af3fb351753e7af9d,angel,,01-04-2007,1900000.0
111340,/organization/woomio,/funding-round/a9c652705f14e7146822198ffe68ee72,angel,,01-01-2015,303205.0
111353,/organization/wooshii,/funding-round/658ed4c191d195aa7acdddf263b58366,angel,,10-04-2009,
111361,/organization/woowa-bros,/funding-round/566e04f520f823c1a8c749ca38dc9174,angel,,13-07-2011,282862.0
111370,/organization/woqu-com,/funding-round/e69375ce72a2465312f5532b223d4d13,angel,,01-04-2014,1000000.0
111388,/organization/wordsentry,/funding-round/8b2b295a9b14ff7d8e9596c724109c8f,angel,,11-09-2013,485000.0
111403,/organization/wordy,/funding-round/9ff33de091dc7eb0b0c1f139178f1abd,angel,,20-10-2009,
111414,/organization/work-movement,/funding-round/cd5f3893ce09b08a1253f829ed3cd5d6,angel,,18-11-2014,100000.0
111430,/organization/workbooks,/funding-round/1c53c91830081c3e0d0757d49de71be6,angel,,22-07-2011,2282474.0
111445,/organization/workface,/funding-round/7cba43d5d37acd00d870d76694aea1c8,angel,,16-08-2010,1000000.0
111461,/organization/workhands,/funding-round/2193f50f8ccf434c9221881241c282d7,angel,,01-07-2013,
111464,/organization/workheroes-com-ritter-digital-solutions-inc-,/funding-round/d15ea19cc5190c401cfd6ed9d30d8fbd,angel,,01-09-2012,650000.0
111473,/organization/workingnets,/funding-round/bc0a34ddb63fc9d87ef0da92dd4fa25a,angel,,21-12-1999,575000.0
111533,/organization/world-escape-llc,/funding-round/163156a43f5599dec6d0806d7fb1e130,angel,,22-10-2012,50000.0
111548,/organization/world-series-of-video-games-inc,/funding-round/14adf17854421e4e95f0d51b0bebee19,angel,,02-09-2014,500000.0
111566,/organization/worldcoo,/funding-round/d683d053e4a49c66d02cf9839deca513,angel,,23-07-2014,310117.0
111597,/organization/worldtv,/funding-round/1ad605ee5c553caee18678783c1a15b7,angel,,01-01-2007,1000000.0
111647,/organization/wow,/funding-round/40e8e9fbf7f6d2f34a9e234d588271d0,angel,,01-07-2012,
111651,/organization/wow-lk,/funding-round/556c4807b3e8133a03e5780a4e40623e,angel,,01-07-2012,
111665,/organization/wowsai,/funding-round/416d657c974cc6398836dcf6a11c8f83,angel,,01-04-2011,762970.0
111668,/organization/wozityou,/funding-round/462d77ed5d343b7ef58b34707f2e4be5,angel,,11-03-2013,223175.0
111669,/organization/wozityou,/funding-round/5a341f1bc4027668b55d35a58a760be4,angel,,03-08-2011,245831.0
111670,/organization/wozityou,/funding-round/5bf960dbba0aaf5f248e06283ec20ed7,angel,,01-01-2014,227287.0
111671,/organization/wozityou,/funding-round/cc2271a9211e4199f5ad13482d7673d6,angel,,01-01-2012,154902.0
111682,/organization/wpxtreme,/funding-round/9fc652299982fedf211c251486704489,angel,,10-08-2012,32000.0
111722,/organization/write-my-your-content-creation-engine,/funding-round/821bff9aee41ecba99e2a9270c3e5d20,angel,,04-09-2014,20000.0
111726,/organization/writeon,/funding-round/caa042e1fa2cf98802ebb7bc4afe526a,angel,,01-07-2014,0.0
111746,/organization/wt-infotech,/funding-round/cfa221bc88a99f80d61c4cfc1503ab7c,angel,,12-12-2013,81950.0
111757,/organization/wuiper,/funding-round/0a510ec78de6c3d5c633ea89be3d52e0,angel,,01-01-2010,1000000.0
111769,/organization/wunderdata,/funding-round/3fd0f67b6df9c292d6cedb87015e9bde,angel,,07-01-2014,
111776,/organization/wunsch-brautkleid,/funding-round/ccc6ef3fc11574246dd7a26d948e9f6b,angel,,01-05-2013,
111788,/organization/wutabout,/funding-round/27401ad4134c241d8b530986dafad722,angel,,30-12-2013,500000.0
111804,/organization/www-haowj-com,/funding-round/9cd83381643f2c9e5d89d23b68c3f739,angel,,01-03-2014,162954.0
111805,/organization/www-indiahousing-co,/funding-round/591203bfbee1e17833e1f5a03f6d30c5,angel,,04-06-2014,200000.0
111808,/organization/www-jstjobs-com,/funding-round/9007f450f35d8444eb3139d6aa75a7c0,angel,,31-03-2014,200000.0
111826,/organization/wynlink-technology-co-ltd,/funding-round/217a198867f08803d89b1858a9ded53a,angel,,01-08-2011,2000000.0
111834,/organization/wyscout,/funding-round/198b9a6e9342f35c2db9d69228283b19,angel,,01-03-2008,200000.0
111933,/organization/xanga,/funding-round/6dfb4613528afcb7d61ee2d4c064c29f,angel,,01-01-1999,
111944,/organization/xanofi,/funding-round/d04ab39758e4ed7040a89216ee8d32a9,angel,,12-07-2013,150000.0
112001,/organization/xcloud,/funding-round/8d7e8f2f24a7a5d0163c282c9af557f2,angel,,01-04-2014,806018.0
112011,/organization/xcor-aerospace,/funding-round/bffecae6a56263577dae3f4ddee64098,angel,,07-06-2007,
112122,/organization/xetal,/funding-round/466fdeeb8a342b7459a074e081e14dba,angel,,22-01-2013,719427.0
112160,/organization/xian-029zp-com,/funding-round/6b1927ecad5e8c872d86113bb3fbcf4a,angel,,01-03-2009,146198.0
112165,/organization/xianguo,/funding-round/a64fada66a0c62f420129ed8c862ac49,angel,,01-03-2010,2000000.0
112166,/organization/xiangya-group,/funding-round/700e41d8a6ef166793ea78f64306765e,angel,,01-04-2010,20000000.0
112179,/organization/xiaosheng-fm,/funding-round/e7b51f00aeae9e838d197f3ef14cbba5,angel,,01-03-2014,162954.0
112180,/organization/xiaoyezi-technology,/funding-round/f26dada41103f6c75dc72a6a6b231e5d,angel,,01-03-2014,162954.0
112181,/organization/xiaoying,/funding-round/20e3c5565e5804eb8895f8b4098b09d9,angel,,10-11-2013,815037.0
112206,/organization/xing,/funding-round/91dd0589eaa053c2a07b49f9db614b9e,angel,,01-05-2004,
112213,/organization/xingyun-cn,/funding-round/dec62f92cc6a717a04ee0e6594a5376f,angel,,01-02-2014,1647446.0
112289,/organization/xobni,/funding-round/96d0467546bc5ef3ef6b551fea7c3017,angel,,01-11-2006,80000.0
112312,/organization/xola,/funding-round/0f70c87778fe6b884b182f57fcfa6e84,angel,,01-01-2014,1800000.0
112320,/organization/xooker,/funding-round/1fe6a025b17b9f09b44f6e0d6d654db9,angel,,15-10-2013,300000.0
112328,/organization/xoopit,/funding-round/0224b3eb1f5e6db2ff2233b0623843d5,angel,,01-12-2006,1500000.0
112363,/organization/xpenditure,/funding-round/372b74c01750632a9c68248780af3c36,angel,,07-10-2014,1260954.0
112396,/organization/xrispi-labs-ltd,/funding-round/d50fda2a7aaec3f003b1ec1e434feae5,angel,,20-03-2014,300000.0
112409,/organization/xsilon,/funding-round/f8736aa17a974a7a0b6ef27036a35a02,angel,,01-09-2011,
112411,/organization/xsporture,/funding-round/25994580126d018d48c688b88239d4f8,angel,,01-02-2013,
112412,/organization/xsporture,/funding-round/d2456675b576ef11ce2b27ab0c4d77b1,angel,,01-01-2012,
112413,/organization/xsporture,/funding-round/ebadd99a6e9df33b57a5ade35c05f086,angel,,01-09-2011,
112445,/organization/xtrainvestor,/funding-round/0b5d39c321baa4d73e256c2c5e552cfb,angel,,24-01-2010,250000.0
